stat_area_id,stat_area_name,geometry,perc_buildings_near_3_trees,perc_canopy_cover_30,perc_buildings_within_300m_park,num_conditions_met,meet_3,meet_30,meet_300
10,RIGOSA,"POLYGON ((679852.7179985462 4932788.043119228, 679862.6499985461 4932807.72111923, 679876.272998546 4932837.85011923, 679880.619998546 4932847.463119229, 679893.4909985459 4932875.928119231, 679913.0919985456 4932916.38111923, 679907.1909985456 4932919.21511923, 679858.3119985461 4932941.886119232, 679790.1239985466 4932973.726119231, 679769.1939985468 4932983.27611923, 679743.594998547 4932995.30611923, 679715.8949985473 4933007.937119232, 679661.9169985477 4933033.547119231, 679624.7869985478 4933050.93711923, 679579.8779985482 4933071.878119231, 679541.9989985486 4933089.468119233, 679503.6699985492 4933107.558119232, 679474.1909985491 4933120.979119233, 679454.2809985492 4933130.419119232, 679431.7719985495 4933123.299119232, 679405.6919985497 4933114.450119232, 679382.2319985499 4933105.751119232, 679368.3019985501 4933100.691119232, 679349.1529985502 4933092.8521192325, 679334.5029985502 4933086.242119232, 679316.2829985505 4933077.983119232, 679264.3639985509 4933052.644119232, 679247.2739985508 4933043.455119233, 679209.1139985512 4933023.856119231, 679183.0549985515 4933009.5671192305, 679140.664998552 4932985.908119231, 679102.9049985522 4932965.630119232, 679068.7859985523 4932947.291119231, 679034.0759985527 4932928.822119231, 679008.585998553 4932915.21311923, 678980.5269985531 4932900.344119229, 678947.9669985534 4932882.735119233, 678926.4869985537 4932871.445119231, 678903.3279985539 4932858.886119231, 678877.4179985541 4932845.24711923, 678855.0579985542 4932833.13811923, 678835.6379985545 4932822.85811923, 678819.1689985546 4932814.029119228, 678799.6089985548 4932803.55011923, 678784.188998555 4932795.30011923, 678772.698998555 4932789.35111923, 678756.5599985551 4932780.090119229, 678739.0989985552 4932771.342119231, 678725.3799985553 4932763.91211923, 678697.7599985556 4932749.33311923, 678667.1299985558 4932732.62411923, 678637.560998556 4932717.025119229, 678604.6409985563 4932699.426119228, 678576.9209985565 4932684.477119229, 678561.5609985567 4932676.288119229, 678546.1319985568 4932667.998119228, 678531.2719985569 4932659.9691192275, 678518.1719985572 4932652.9691192275, 678503.5219985573 4932645.0491192285, 678488.2219985572 4932636.860119229, 678469.3419985573 4932626.771119229, 678457.3919985575 4932620.381119229, 678441.332998558 4932611.842119229, 678433.4929985579 4932607.692119229, 678415.6029985578 4932598.112119229, 678397.1329985581 4932588.193119228, 678381.3429985581 4932579.744119229, 678365.5329985583 4932571.28411923, 678308.9639985589 4932541.006119228, 678293.9339985589 4932532.916119227, 678277.8539985593 4932524.337119228, 678260.5649985592 4932515.258119228, 678239.0449985594 4932503.698119227, 678219.4949985596 4932493.249119227, 678195.7949985598 4932480.430119228, 678175.9659985598 4932469.990119228, 678160.0859985601 4932461.521119227, 678148.3359985601 4932455.281119228, 678127.3259985604 4932444.112119226, 678110.8659985604 4932435.263119227, 678100.3859985606 4932429.863119226, 678080.5569985607 4932419.174119227, 678077.5189985607 4932417.549119227, 678060.5369985608 4932408.464119227, 678047.816998561 4932403.212119227, 678050.9269985609 4932399.125119227, 678058.8869985607 4932387.725119227, 678060.8269985609 4932385.075119225, 678080.7759985606 4932344.705119227, 678100.6449985608 4932292.9461192265, 678104.8939985605 4932279.157119226, 678109.0239985605 4932258.077119226, 678113.5039985604 4932224.6781192245, 678114.5229985606 4932178.229119224, 678111.7229985606 4932144.580119225, 678107.0619985607 4932103.881119224, 678092.1219985607 4932012.504119222, 678088.0019985609 4931987.104119224, 678084.5709985608 4931974.455119222, 678077.4819985608 4931954.54511922, 678067.360998561 4931922.916119222, 678067.1009985609 4931922.087119224, 678061.7809985611 4931912.177119222, 678056.8209985611 4931902.067119222, 678033.2509985613 4931862.129119222, 678022.1409985614 4931844.469119223, 678009.7609985617 4931825.620119221, 677999.9709985616 4931810.101119221, 677994.3209985616 4931790.231119221, 677986.1409985616 4931760.732119222, 677985.3299985616 4931724.43311922, 677984.3699985618 4931705.434119221, 677984.3029985616 4931704.107119221, 677982.8699985617 4931675.694119221, 677979.0389985618 4931609.376119222, 677974.1289985619 4931574.547119221, 677970.318998562 4931556.438119221, 677963.1779985619 4931534.8691192195, 677931.4779985624 4931449.821119218, 677909.7279985625 4931388.953119217, 677906.5969985625 4931366.86411922, 677904.8269985627 4931303.325119217, 677898.3659985627 4931260.897119217, 677891.6859985627 4931237.498119216, 677882.9559985627 4931217.378119216, 677872.435998563 4931199.739119218, 677863.435998563 4931189.189119216, 677852.535998563 4931181.6801192155, 677841.665998563 4931177.910119217, 677824.8059985633 4931175.490119216, 677797.7969985635 4931173.231119216, 677780.5869985637 4931172.541119216, 677772.0079985639 4931173.701119216, 677740.8979985641 4931182.032119216, 677722.387998564 4931187.252119217, 677705.3989985643 4931190.572119216, 677696.6889985646 4931190.923119215, 677645.3599985648 4931183.484119216, 677640.409998565 4931180.874119217, 677629.8799985648 4931174.174119216, 677569.1309985653 4931126.257119217, 677564.4899985655 4931119.857119215, 677559.5299985657 4931103.608119216, 677549.6899985656 4931079.098119216, 677519.6999985651 4930990.581119215, 677489.1189985661 4930917.264119214, 677469.4789985663 4930867.105119215, 677450.9789985665 4930822.977119214, 677486.4079985663 4930807.237119213, 677569.2069985657 4930769.316119213, 677670.7739985647 4930723.165119212, 677673.2629985649 4930721.873119213, 677674.3939985647 4930721.285119212, 677676.5539985646 4930720.175119213, 677684.1909985646 4930716.203119212, 677732.8419985642 4930694.075119211, 677748.9819985642 4930686.325119211, 677780.0509985639 4930674.424119212, 677789.1419985638 4930669.984119212, 677816.0409985636 4930657.354119211, 677815.8709985637 4930656.971119212, 677815.4709985636 4930656.074119212, 677795.2309985638 4930610.8661192125, 677768.0299985642 4930547.57811921, 677732.6799985644 4930467.59111921, 677826.3479985637 4930428.690119211, 677761.5269985643 4930279.9951192085, 677725.9069985646 4930200.208119207, 677725.4269985645 4930199.128119209, 677775.2459985642 4930183.337119208, 677803.5149985639 4930174.5971192075, 677827.7549985637 4930168.026119208, 677860.7639985634 4930159.256119208, 677911.062998563 4930145.925119206, 677931.8829985629 4930141.835119206, 677964.7619985627 4930136.754119206, 677975.5419985625 4930135.564119208, 677986.6119985625 4930132.9441192085, 677997.4019985626 4930128.414119206, 678016.7009985622 4930117.184119207, 678035.2409985622 4930106.274119207, 678048.699998562 4930097.994119206, 678069.8599985619 4930083.284119207, 678085.9199985617 4930070.444119206, 678108.2289985616 4930050.924119205, 678116.4089985614 4930045.364119206, 678129.6379985614 4930037.924119206, 678144.5579985612 4930032.083119205, 678175.6069985611 4930021.803119205, 678185.896998561 4930017.113119207, 678196.8769985609 4930011.293119206, 678216.7069985608 4930000.433119205, 678236.1659985605 4929993.303119206, 678249.0559985605 4929990.042119205, 678294.44499856 4929987.041119205, 678325.0539985598 4929985.681119205, 678386.6529985594 4929982.770119205, 678430.8129985589 4929980.819119206, 678467.9519985587 4929979.228119204, 678488.9819985584 4929979.098119207, 678561.139998558 4929981.086119207, 678589.1099985577 4929983.626119207, 678615.4789985577 4929989.415119204, 678630.4889985574 4929995.914119206, 678653.0489985571 4930008.304119205, 678672.6189985569 4930018.793119204, 678689.9389985569 4930026.372119207, 678714.5679985567 4930031.742119207, 678734.3779985565 4930031.711119206, 678751.5579985564 4930029.851119205, 678768.5169985563 4930027.131119206, 678786.156998556 4930023.431119206, 678808.3559985559 4930017.600119205, 678845.9159985556 4930007.440119205, 678873.2959985554 4929999.967119208, 678877.9049985553 4929998.709119206, 678861.6249985555 4929958.921119205, 678816.7049985558 4929851.994119204, 678794.833998556 4929799.016119204, 678775.3939985563 4929750.068119204, 678764.3239985565 4929722.769119203, 678757.5739985565 4929702.109119204, 678746.5039985564 4929662.121119203, 678733.5539985568 4929616.802119202, 678710.102998557 4929538.945119202, 678695.5929985571 4929490.796119201, 678694.1329985571 4929485.176119202, 678692.5029985573 4929471.817119201, 678693.0619985571 4929465.5771192005, 678729.4219985569 4929475.386119202, 678765.8109985564 4929484.855119201, 678783.6809985564 4929488.694119202, 678818.7809985561 4929498.343119202, 678877.3899985555 4929515.232119201, 678915.6189985551 4929526.851119202, 678926.6899985551 4929530.780119203, 678947.7189985551 4929536.3501192015, 678955.748998555 4929538.790119201, 678968.0789985548 4929542.699119202, 679006.9979985546 4929549.858119201, 679039.5279985543 4929554.968119201, 679121.8259985535 4929568.915119201, 679152.0559985535 4929574.355119201, 679161.1459985533 4929576.324119202, 679187.665998553 4929578.664119201, 679218.9149985529 4929581.4931192, 679252.3349985526 4929583.292119203, 679307.893998552 4929587.391119202, 679326.4229985519 4929589.341119202, 679347.6729985517 4929592.270119202, 679372.6229985517 4929596.960119202, 679416.9819985512 4929608.178119201, 679431.361998551 4929610.448119202, 679430.231998551 4929606.218119202, 679429.1219985511 4929595.999119202, 679422.1809985512 4929556.7901192, 679420.4709985512 4929548.2901192, 679411.1309985514 4929507.461119201, 679405.1209985514 4929476.3121192, 679402.4709985515 4929469.082119201, 679399.7599985513 4929457.2631192, 679397.7309985515 4929449.263119201, 679396.8709985515 4929437.3531192, 679392.8909985516 4929424.444119201, 679390.2399985514 4929413.724119199, 679387.6899985515 4929399.8141192, 679383.3099985516 4929381.295119199, 679380.4699985518 4929370.4751192, 679380.5199985516 4929367.025119199, 679380.7499985517 4929362.536119202, 679380.9499985515 4929355.256119199, 679380.5799985515 4929350.496119201, 679379.2399985514 4929346.5561192, 679377.9799985517 4929341.976119199, 679376.4799985518 4929334.636119199, 679376.5699985516 4929329.796119201, 679376.3299985516 4929325.837119199, 679374.0199985517 4929321.127119199, 679367.6099985517 4929312.637119198, 679362.2389985516 4929304.4871192, 679359.1999985519 4929299.148119198, 679357.2499985518 4929295.348119199, 679350.4889985519 4929280.108119198, 679347.309998552 4929270.5191192, 679344.519998552 4929261.149119198, 679341.7989985521 4929253.169119198, 679336.128998552 4929239.910119199, 679329.3499985521 4929225.070119199, 679326.418998552 4929219.090119199, 679321.628998552 4929206.501119198, 679318.3989985522 4929195.221119196, 679314.6989985523 4929182.961119197, 679309.8989985522 4929172.132119198, 679304.0689985523 4929153.972119198, 679299.7589985523 4929141.953119198, 679312.1189985522 4929137.673119199, 679346.217998552 4929124.792119197, 679371.7769985518 4929115.162119197, 679445.4759985515 4929087.871119197, 679520.9539985507 4929059.290119197, 679639.9219985497 4929015.149119197, 679717.2699985491 4928985.918119196, 679797.4089985483 4928955.817119195, 679827.7879985482 4928943.977119196, 679833.9179985481 4928941.157119195, 679837.837998548 4928942.277119196, 679841.9479985479 4928941.847119197, 679912.2859985474 4928920.846119195, 679932.5259985476 4928915.136119193, 679988.484998547 4928899.375119195, 680013.9539985468 4928892.215119194, 680017.2649985467 4928891.363119194, 680072.6529985463 4928877.114119195, 680166.4319985455 4928852.052119195, 680233.899998545 4928834.211119193, 680294.8189985445 4928818.561119196, 680339.5779985441 4928803.310119193, 680346.2979985441 4928801.460119193, 680348.677998544 4928803.100119193, 680350.337998544 4928808.310119195, 680361.177998544 4928845.239119194, 680377.3779985438 4928904.597119194, 680387.3289985437 4928929.716119194, 680399.3379985436 4928929.426119196, 680422.9379985433 4928929.525119196, 680452.8969985431 4928930.6151191965, 680476.2569985432 4928921.514119195, 680485.3869985428 4928919.034119195, 680494.8019985429 4928917.807119195, 680498.6569985431 4928917.304119195, 680506.9159985427 4928916.224119197, 680520.4759985426 4928914.074119194, 680539.0959985425 4928910.1031191945, 680547.6559985423 4928905.983119194, 680554.7459985424 4928903.523119194, 680575.7249985422 4928896.773119194, 680592.864998542 4928892.523119194, 680609.054998542 4928889.832119194, 680621.8339985418 4928888.912119194, 680629.3039985418 4928888.142119194, 680631.5739985418 4928888.322119194, 680644.8939985415 4928889.332119196, 680660.6929985414 4928890.471119195, 680666.0429985414 4928890.281119196, 680669.7229985414 4928889.221119194, 680674.6139985414 4928885.551119195, 680701.8919985411 4928854.061119195, 680717.081998541 4928837.541119195, 680729.9219985409 4928825.291119194, 680733.7309985411 4928823.781119196, 680737.0919985409 4928823.361119192, 680743.931998541 4928826.161119194, 680776.7409985407 4928838.590119193, 680869.6499985398 4928875.257119195, 680884.7139985396 4928881.154119197, 680884.3309985398 4928885.907119195, 680883.6399985398 4928892.457119196, 680882.0099985397 4928909.366119196, 680880.5799985396 4928922.456119196, 680878.2609985396 4928947.255119194, 680876.2509985399 4928963.515119195, 680874.13099854 4928991.114119195, 680871.0009985399 4929017.934119198, 680869.5819985399 4929030.773119196, 680868.4019985397 4929043.993119194, 680865.8719985397 4929067.003119196, 680864.6119985397 4929084.042119198, 680864.3009985399 4929086.909119196, 680861.9119985397 4929108.952119196, 680861.1429985398 4929120.781119196, 680859.7029985399 4929128.271119198, 680856.4329985396 4929155.971119197, 680854.2529985398 4929174.5301191965, 680852.9529985398 4929187.370119196, 680850.2439985398 4929212.529119197, 680848.1739985398 4929231.979119197, 680847.0739985397 4929241.509119199, 680844.5439985398 4929264.518119198, 680844.0029985398 4929272.519119198, 680842.3749985398 4929288.417119199, 680839.5949985399 4929317.027119197, 680837.6049985399 4929332.016119198, 680836.52499854 4929341.036119198, 680834.8849985399 4929357.6961191995, 680833.1359985399 4929373.9651192, 680832.13599854 4929385.025119199, 680829.4659985399 4929408.415119198, 680828.2959985399 4929421.254119199, 680827.20599854 4929430.404119199, 680826.2959985399 4929437.2641191995, 680824.4169985398 4929453.914119199, 680822.77699854 4929470.693119201, 680821.2369985399 4929483.023119201, 680820.2869985399 4929491.533119199, 680818.2999985402 4929515.0491192, 680816.7299985399 4929527.6071192, 680815.35699854 4929537.6151192, 680814.5719985402 4929552.135119201, 680812.4139985401 4929570.580119201, 680811.2369985399 4929581.7651192015, 680810.60799854 4929591.840119199, 680808.6879985399 4929609.8901192015, 680807.1089985401 4929624.130119201, 680805.8789985399 4929634.039119201, 680802.2389985399 4929667.209119201, 680800.44899854 4929685.008119201, 680798.77899854 4929703.318119202, 680796.88999854 4929719.837119204, 680795.72999854 4929732.687119202, 680794.70999854 4929744.507119201, 680791.9599985401 4929771.336119202, 680791.37999854 4929780.746119203, 680791.0309985401 4929791.3161192015, 680770.40399854 4929790.086119204, 680730.9379985405 4929786.060119201, 680728.5719985408 4929802.172119204, 680725.2299985406 4929884.417119205, 680726.2439985404 4929899.872119204, 680729.5379985404 4929921.662119204, 680732.3249985407 4929940.410119205, 680735.1119985403 4929960.173119205, 680737.3919985404 4929970.054119203, 680740.4329985403 4929986.0161192035, 680742.9669985404 4930023.514119205, 680749.8909985402 4930149.081119207, 680754.8469985401 4930172.191119204, 680760.0569985403 4930197.547119206, 680764.5729985401 4930222.903119206, 680771.1729985399 4930256.942119206, 680778.11999854 4930290.982119208, 680781.94199854 4930326.4101192085, 680786.1099985398 4930360.102119207, 680788.0579985398 4930370.187119207, 680805.2139985396 4930365.311119208, 680816.1159985397 4930359.691119207, 680825.9659985396 4930355.211119207, 680832.5859985395 4930386.1201192085, 680842.3269985393 4930427.959119208, 680855.3969985392 4930478.777119208, 680865.7869985391 4930515.726119207, 680871.6329985389 4930535.404119208, 680874.8569985391 4930546.35511921, 680881.8779985389 4930568.505119209, 680888.827998539 4930589.58411921, 680896.9479985388 4930613.3531192085, 680906.9679985386 4930642.02211921, 680919.3979985386 4930675.151119209, 680932.3679985384 4930708.560119209, 680942.7279985383 4930733.67911921, 680964.3189985382 4930783.958119211, 680974.2789985382 4930805.477119212, 680992.2489985379 4930843.286119212, 681006.2489985378 4930861.245119213, 681047.4489985374 4930937.192119214, 681049.8589985375 4930941.172119212, 681048.0689985375 4930942.092119212, 681052.2189985374 4930948.952119212, 681055.2989985372 4930954.462119213, 681060.4809985375 4930963.8781192135, 681047.8569985373 4930972.749119213, 681007.7489985377 4930996.997119213, 681002.0539985377 4930988.335119214, 680994.7839985378 4930982.596119212, 680985.217998538 4930978.387119212, 680955.5779985382 4930971.000119213, 680916.6899985385 4930960.601119213, 680901.3169985386 4930960.149119213, 680887.2989985386 4930963.315119214, 680862.7069985389 4930976.970119212, 680853.642998539 4930982.003119212, 680846.1429985393 4930986.167119213, 680841.702998539 4930988.632119213, 680836.3329985391 4930991.771119214, 680831.4789985393 4930994.608119213, 680824.8389985393 4930998.488119214, 680809.4229985393 4931009.068119212, 680798.5409985394 4931020.555119213, 680788.7329985395 4931036.403119214, 680771.8239985397 4931116.858119214, 680773.4609985396 4931125.313119214, 680775.6429985395 4931133.495119214, 680781.5409985395 4931144.169119215, 680730.7349985398 4931179.465119216, 680682.9889985402 4931210.831119216, 680378.2139985426 4931410.086119217, 680345.3699985429 4931431.789119217, 680275.0479985434 4931477.738119217, 680254.3509985436 4931490.590119217, 680236.9979985435 4931503.924119218, 680218.7069985439 4931515.585119217, 680213.9229985438 4931518.410119219, 680207.4019985441 4931523.702119217, 680167.6729985443 4931554.540119217, 680147.6199985443 4931571.946119218, 680136.8359985445 4931582.730119219, 680120.4829985446 4931598.716119218, 680098.9639985448 4931620.733119218, 680079.264998545 4931643.413119218, 680062.048998545 4931664.93311922, 680045.8269985452 4931687.1141192205, 680033.0799985453 4931704.993119218, 680018.0169985454 4931728.003119219, 680005.7669985456 4931748.19911922, 679985.7379985455 4931785.445119222, 679972.8249985456 4931810.7731192205, 679950.8089985459 4931855.79911922, 679942.9779985459 4931871.137119221, 679858.7429985466 4932038.065119223, 679806.5179985471 4932141.744119223, 679783.8879985472 4932185.651119223, 679768.4129985471 4932216.214119224, 679757.3889985473 4932234.589119224, 679745.0089985473 4932253.158119225, 679738.2389985472 4932262.443119225, 679732.6309985475 4932269.793119225, 679718.1229985476 4932287.009119226, 679706.1299985476 4932299.968119225, 679693.5579985477 4932311.768119225, 679678.8259985478 4932324.738119227, 679654.4969985482 4932343.485119225, 679626.9759985483 4932363.627119225, 679608.8279985483 4932376.789119226, 679557.7749985487 4932414.083119225, 679528.8589985489 4932434.424119228, 679503.7319985492 4932450.778119228, 679492.3649985492 4932457.359119226, 679474.8559985496 4932467.494119227, 679512.3789985492 4932454.278119227, 679543.2439985488 4932447.0371192265, 679661.0899985479 4932392.386119225, 679852.7179985462 4932788.043119228))",100.0,75.97926314161776,44.534412955465584,2,True,True,False
29,MARCONI-2,"POLYGON ((686211.4129984963 4929965.924119201, 686215.0379984962 4929973.549119201, 686249.2869984959 4929973.5491192015, 686284.7869984957 4929974.860119202, 686329.4109984952 4929977.422119202, 686347.060998495 4930077.364119205, 686362.973998495 4930165.542119204, 686371.8869984949 4930216.076119204, 686377.0229984947 4930241.825119206, 686379.9899984946 4930256.658119204, 686385.5529984947 4930284.842119205, 686388.6569984946 4930302.392119205, 686391.5489984945 4930318.607119205, 686404.5389984944 4930391.661119205, 686415.9139984943 4930460.971119205, 686422.7269984944 4930499.970119205, 686424.4149984942 4930510.282119205, 686426.4149984943 4930522.782119204, 686428.3519984941 4930534.469119208, 686429.1949984942 4930541.477119206, 686441.0399984941 4930607.717119206, 686442.6399984941 4930615.054119207, 686444.0389984942 4930621.490119207, 686463.0299984938 4930723.223119208, 686463.8239984937 4930727.746119209, 686451.1139984939 4930729.429119207, 686439.7139984941 4930731.8591192085, 686431.2849984942 4930732.489119209, 686415.5149984943 4930734.100119208, 686394.9949984944 4930736.460119208, 686365.9359984946 4930740.961119209, 686275.1969984954 4930755.222119209, 686152.3899984963 4930774.544119209, 686042.0819984975 4930791.526119207, 685991.3399984976 4930799.566119208, 685979.4869984976 4930720.099119208, 685977.2369984976 4930705.474119209, 685961.7049984979 4930697.441119208, 685929.4559984982 4930677.469119209, 685885.5889984985 4930644.810119209, 685881.7809984984 4930641.825119208, 685833.9759984991 4930604.216119208, 685826.0549984991 4930599.163119206, 685744.8829984997 4930538.681119206, 685720.2869984999 4930521.587119206, 685590.195998501 4930422.468119207, 685511.8909985016 4930365.144119205, 685478.8569985018 4930343.696119205, 685439.4429985022 4930309.661119204, 685395.5289985026 4930276.527119204, 685320.4059985033 4930220.464119204, 685237.392998504 4930159.360119205, 685007.6689985059 4929985.8961192025, 684989.6769985062 4929984.0381192025, 684985.4179985062 4929976.295119201, 684979.085998506 4929964.060119202, 684979.0859985063 4929952.920119201, 684989.5839985061 4929944.447119202, 684999.7119985061 4929936.273119202, 685031.6149985057 4929942.968119202, 685040.6109985057 4929945.736119202, 685052.0569985057 4929940.198119203, 685183.7559985046 4929880.470119201, 685199.8039985044 4929873.197119201, 685227.2059985043 4929860.311119201, 685318.4769985034 4929817.375119201, 685412.9869985027 4929774.8201192, 685473.5119985023 4929747.542119199, 685533.9219985019 4929720.3191192, 685559.6709985016 4929708.3811192, 685633.1699985011 4929674.505119201, 685710.2309985006 4929641.067119199, 685769.1669985 4929614.567119198, 685782.4789984999 4929609.191119197, 685801.7289984998 4929603.004119199, 685819.1039984997 4929659.002119199, 685825.8539984996 4929681.314119199, 685839.9789984993 4929727.188119201, 685845.9789984995 4929746.0621192, 685856.1899984991 4929779.3271192, 685865.4169984991 4929809.9351192, 685867.5419984991 4929816.3721192, 685887.0429984988 4929882.245119202, 685909.9179984987 4929958.181119203, 685921.9799984987 4929958.680119201, 685944.3549984985 4929957.9301192025, 685965.1669984981 4929956.0551192025, 685976.5419984981 4929954.742119201, 686016.2279984979 4929949.491119202, 686024.6659984977 4929949.241119201, 686042.4779984977 4929949.616119201, 686055.7279984974 4929948.803119201, 686073.5399984975 4929947.678119201, 686126.1639984972 4929941.239119202, 686138.2889984968 4929940.864119201, 686180.3509984965 4929943.613119202, 686189.0999984962 4929946.988119203, 686194.7249984964 4929951.238119202, 686208.1629984962 4929949.675119202, 686211.4129984963 4929965.924119201))",85.52833078101072,13.02129727103409,69.44869831546707,0,False,False,False
57,SIEPELUNGA,"POLYGON ((688006.2219984827 4927886.239119182, 687977.181998483 4927916.357119182, 687936.7469984832 4927955.076119183, 687921.8399984834 4927968.963119184, 687905.2559984835 4927981.1841191845, 687863.3579984838 4928007.588119184, 687845.8589984841 4928017.197119184, 687793.7119984846 4928046.890119183, 687746.0749984847 4928074.808119185, 687731.1889984848 4928083.604119184, 687727.3139984848 4928085.930119184, 687705.8759984851 4928103.721119184, 687671.1149984853 4928133.716119184, 687652.1359984856 4928150.135119186, 687628.0059984857 4928173.464119185, 687619.9679984858 4928180.600119186, 687566.1399984863 4928229.461119185, 687552.0299984863 4928241.039119186, 687483.0559984868 4928305.084119186, 687457.953998487 4928329.563119188, 687397.1579984876 4928384.927119187, 687386.1769984876 4928394.339119187, 687376.9999984875 4928385.447119187, 687371.3009984877 4928382.641119188, 687366.1979984876 4928380.344119187, 687359.6489984876 4928377.453119188, 687359.4869984877 4928368.664119187, 687345.1049984877 4928322.561119188, 687336.3559984879 4928298.825119188, 687333.2409984879 4928289.480119186, 687307.0749984882 4928210.986119185, 687301.5389984883 4928195.672119185, 687301.6239984883 4928193.699119186, 687302.8699984883 4928191.985119185, 687304.8949984882 4928189.493119184, 687309.4109984882 4928186.378119186, 687322.8049984883 4928177.812119185, 687336.3549984881 4928169.402119185, 687343.2069984879 4928164.262119186, 687350.2159984879 4928159.278119186, 687359.0029984878 4928151.038119185, 687370.9529984877 4928141.517119185, 687379.2119984878 4928134.424119186, 687386.2079984876 4928128.108119183, 687389.8029984876 4928124.124119185, 687392.4259984877 4928120.141119184, 687388.0439984878 4928119.863119185, 687389.5739984877 4928110.833119184, 687390.8139984877 4928105.973119184, 687395.6029984875 4928087.163119185, 687401.5729984875 4928061.214119186, 687403.9429984875 4928045.514119184, 687406.1129984875 4928036.694119185, 687408.4129984874 4928032.804119184, 687412.1629984875 4928027.735119183, 687408.0929984875 4928024.655119185, 687406.2729984876 4928023.475119184, 687404.3099984877 4928022.607119183, 687395.5309984876 4928011.413119185, 687366.212998488 4927976.594119184, 687326.8279984882 4927943.152119183, 687315.1949984883 4927932.178119182, 687309.8419984883 4927926.446119183, 687302.6839984884 4927919.228119182, 687285.7829984886 4927900.572119183, 687270.1989984887 4927882.135119183, 687254.6149984889 4927868.307119182, 687252.5529984888 4927866.338119184, 687248.6139984888 4927869.9221191835, 687242.4539984891 4927863.172119182, 687224.5239984891 4927846.443119182, 687215.9259984891 4927837.94111918, 687200.8039984894 4927822.944119183, 687198.9239984893 4927821.454119181, 687197.2339984893 4927819.754119183, 687196.2239984893 4927818.514119184, 687195.1039984894 4927816.854119183, 687194.1439984894 4927815.104119183, 687193.5039984894 4927813.634119183, 687192.8739984895 4927811.744119183, 687192.3039984893 4927809.004119181, 687192.1239984892 4927806.874119182, 687165.9449984895 4927798.825119181, 687166.8949984895 4927790.8651191825, 687164.7449984896 4927790.345119183, 687160.0249984897 4927789.445119182, 687154.8649984896 4927788.835119183, 687151.6749984898 4927788.63511918, 687149.6749984898 4927788.585119182, 687144.8749984896 4927788.686119183, 687137.3249984898 4927789.506119181, 687134.9549984897 4927789.926119182, 687131.4449984898 4927790.706119183, 687128.74499849 4927791.426119183, 687125.30499849 4927792.516119182, 687122.6749984899 4927793.476119183, 687121.9349984899 4927793.766119182, 687120.4549984898 4927794.376119182, 687120.0849984898 4927794.536119183, 687119.72499849 4927794.696119184, 687110.19599849 4927798.406119183, 687101.9059984902 4927802.67611918, 687098.4759984904 4927799.498119181, 687103.6279984901 4927792.834119182, 687107.42999849 4927787.936119182, 687116.18999849 4927776.646119183, 687126.88899849 4927760.840119181, 687129.1699984898 4927756.278119181, 687130.0819984899 4927751.716119181, 687132.8189984898 4927741.680119183, 687133.0469984899 4927738.943119182, 687132.3629984899 4927735.749119183, 687130.5379984898 4927727.538119182, 687124.83599849 4927708.83511918, 687121.64299849 4927697.430119181, 687119.18899849 4927683.337119182, 687118.90399849 4927678.499119182, 687120.0449984901 4927673.253119181, 687122.55399849 4927666.638119182, 687127.79999849 4927655.917119182, 687131.2219984898 4927650.899119183, 687133.8769984898 4927648.087119182, 687140.6989984899 4927643.897119182, 687164.0609984897 4927629.831119181, 687180.2069984896 4927619.80111918, 687192.8049984894 4927613.31811918, 687198.9199984893 4927610.872119181, 687202.4669984893 4927610.38211918, 687208.7739984891 4927607.796119182, 687213.4799984893 4927606.67011918, 687219.7199984891 4927605.85111918, 687233.5309984891 4927604.41911918, 687241.0589984892 4927602.69511918, 687249.591998489 4927599.918119179, 687266.3689984889 4927594.08611918, 687282.1229984888 4927587.84611918, 687315.2679984885 4927574.23911918, 687321.3799984885 4927572.71711918, 687327.6989984884 4927572.71711918, 687336.1969984884 4927571.4101191815, 687343.8229984882 4927569.01311918, 687369.750998488 4927559.644119181, 687412.2389984877 4927544.17211918, 687431.6309984877 4927537.854119179, 687449.7159984874 4927533.060119179, 687469.4959984873 4927529.37611918, 687481.3089984872 4927527.176119179, 687503.211998487 4927524.050119178, 687508.3269984871 4927523.254119179, 687525.2889984867 4927521.5911191795, 687535.9979984869 4927520.420119179, 687556.6979984865 4927518.67711918, 687570.2819984864 4927518.54811918, 687579.5379984863 4927517.746119181, 687589.1269984863 4927516.618119179, 687607.7399984861 4927515.208119179, 687626.634998486 4927513.79811918, 687654.2709984857 4927508.439119181, 687660.9499984856 4927506.7101191785, 687679.5149984857 4927497.5961191775, 687692.6779984855 4927490.845119178, 687788.5389984847 4927427.048119179, 687826.0069984844 4927479.703119178, 687853.9889984841 4927519.513119181, 687857.5809984842 4927522.239119179, 687860.0149984842 4927525.557119178, 687892.0249984837 4927572.436119181, 687985.646998483 4927704.521119181, 688056.9889984822 4927804.673119183, 688063.0549984823 4927811.750119181, 688036.6579984826 4927852.157119182, 688031.7209984825 4927857.68511918, 688006.2219984827 4927886.239119182))",100.0,49.95344506517691,83.56164383561644,2,True,True,False
